"total","data__longitude","data__cone__asns","data__degree__providers","data__cone__prefixes","data__cone__addresses","data__degree__globals","data__degree__peers","data__degree__siblings","data__degree__customers","data__degree__transits","data__latitude","data__id","data__name","data__source","data__org__name","data__org__id","data__country","data__rank","data__clique","data__country_name"
"","20.3507546955017","79","4","132","502784","134","67","2","63","134","51.8591253021532","8308","NASK-COMMERCIAL","RIPE","NAUKOWA I AKADEMICKA SIEC KOMPUTEROWA INSTYTUT BADAWCZY","ORG-NRAA1-RIPE","PL","406","false","Poland"
"","137.719501980676","78","6","1010","6087424","54","5","","43","53","35.5031544796497","2519","VECTANT","JPNIC","ARTERIA Networks Corporation","@aut-2519-JPNIC","JP","407","false","Japan"
"","-96.2026717310785","78","5","822","3324672","91","21","","65","89","34.5476566556871","19108","SUDDENLINK-COMMUNICATIONS","ARIN","Suddenlink Communications","SUDDE-ARIN","US","408","false","United States"
"","-84.052327611452","78","5","653","6437120","82","4","","73","76","30.6212546965047","33363","BHN-TAMPA","ARIN","BRIGHT HOUSE NETWORKS, LLC","BHN-2-ARIN","US","409","false","United States"
"","-80.1211134701172","78","1","378","5074432","82","7","2","74","76","35.2090696568052","11426","SCRR-11426","ARIN","Time Warner Cable Internet LLC","RRMA-ARIN","US","410","false","United States"
"","31.9221585211499","78","1","270","382976","77","1","6","75","77","59.1294170848507","20632","PETERSTAR-AS","RIPE","PJSC MegaFon","ORG-OM1-RIPE","RU","411","false","Russia"
"","31.1875042701405","78","3","148","990464","110","63","1","44","108","49.5225299426548","15895","KSNET-AS","RIPE","""Kyivstar"" PJSC","ORG-KG8-RIPE","UA","412","false","Ukraine"
"","-113.564074449478","77","11","1193","963840","151","97","","43","133","36.6107728403622","40676","ASN-PSYCHZ","RIPE","Psychz Networks","@aut-40676-RIPE","US","413","false","United States"
"","-87.9169558117691","77","2","874","3325696","143","130","1","11","132","28.7672228824851","20080","AMPATH","ARIN","Florida International University","FIU-1-ARIN","US","414","false","United States"
"","-42.6148804351466","77","3","380","228864","77","35","","39","73","-22.3220804584171","28210","","LACNIC","VM OPENLINK COMUNICAÃÃO MULTIMIDIA E INFORMÃTICA L","@aut-28210-LACNIC","BR","415","false","Brazil"
"","114.945","76","5","740","1443328","32","18","","9","32","60.7269","60388","TRANSNEFT-TELECOM-AS","RIPE","Limited Liability Company ""Transneft Telecom""","ORG-TL274-RIPE","RU","416","false","Russia"
"","-94.3818677658791","76","6","549","611328","54","1","2","47","54","35.1432894825247","12179","INTERNAP-2BLK","ARIN","Internap Network Services Corporation","PNAP-ARIN","US","417","false","United States"
"","-50.0140059861502","76","3","428","199424","65","31","","31","65","-21.1837314392365","28263","","LACNIC","Ensite Brasil TelecomunicaÃ§Ãµes Ltda - ME","@aut-28263-LACNIC","BR","418","false","Brazil"
"","-80.0961077524838","76","5","386","512768","72","9","1","58","72","44.4363623715163","23498","CDSI","ARIN","COGECODATA","CDS-254-ARIN","CA","419","false","Canada"
"","-4.0078981177126","76","5","342","650240","3009","2977","","27","2712","-4.57724928835945","37468","ANGOLA-CABLES","AFRINIC","Angola Cables","ORG-AC4-AFRINIC","AO","420","false","Angola"
"","-114.207649174632","76","6","261","374272","79","1","","72","79","36.3523483298843","22911","SINAP-TIX","ARIN","SINAP-TIX, LLC","SINAP-1-ARIN","US","421","false","United States"
"","11.363212046708","76","5","252","993280","166","96","","65","166","48.4337470336398","8767","MNET-AS","RIPE","M-net Telekommunikations GmbH","ORG-MTG1-RIPE","DE","422","false","Germany"
"","-71.1037807572437","75","3","655","12126208","30","2","1","25","29","42.3661161951657","10578","GIGAPOP-NE","ARIN","Harvard University","HARVAR-ARIN","US","423","false","United States"
"","-58.6736589612096","75","2","634","242432","68","1","","65","68","-34.4275983634446","11014","","LACNIC","CPS","@aut-11014-LACNIC","AR","424","false","Argentina"
"","-59.3978648492288","75","4","442","313344","60","2","","54","58","-33.6538840437679","16814","","LACNIC","NSS S.A.","@family-5494","AR","425","false","Argentina"
"","82.7467722177125","75","1","338","365312","72","","","71","72","54.7518772546549","21127","ZSTTKAS","RIPE","JSC ""Zap-Sib TransTeleCom"", Novosibirsk","ORG-JTN1-RIPE","RU","426","false","Russia"
"","37.5404","75","2","282","264960","8","1","","5","8","55.8049","52091","LEVEL-MSK-AS","RIPE","Level-MSK Ltd.","ORG-LL304-RIPE","RU","427","false","Russia"
"","-68.0726289071638","74","7","848","522240","60","4","","49","57","-15.2158169537087","18747","IFX18747","ARIN","IFX Corporation","IFXC-ARIN","US","428","false","United States"
"","28.7241357786075","74","5","304","690944","76","67","1","4","65","47.0542664520397","8926","MOLDTELECOM-AS","RIPE","Moldtelecom SA","ORG-MS14-RIPE","MD","429","false","Moldova"
"","-70.8519729218541","73","1","703","3799808","51","1","","49","51","-33.3461245532515","7004","","LACNIC","CTC Transmisiones Regionales S.A.","@aut-7004-LACNIC","CL","430","false","Chile"
"","-79.6769896660866","73","4","362","1461248","39","12","","23","38","43.4774607662064","7992","COGECOWAVE","ARIN","Cogeco Cable","COGECO-ARIN","CA","431","false","Canada"
"","30.2496038935977","73","5","206","174848","82","15","","62","81","59.9319103379901","56534","PIRIX-INET-AS","RIPE","Comfortel Ltd.","ORG-CL253-RIPE","EE","432","false","Estonia"
"","-100.224708434876","72","14","5595","14198784","84","6","3","64","79","21.4661731613948","8151","","LACNIC","Uninet S.A. de C.V.","@family-5555","MX","433","false","Mexico"
"","34.2778264698794","72","2","319","790784","72","1","","69","70","32.7244550024282","12400","PARTNER-AS","RIPE","Partner Communications Ltd.","ORG-PCL2-RIPE","IL","434","false","Israel"
"","19.2021549752484","72","3","256","664832","118","95","","20","114","52.348368348321","29314","VECTRANET-AS","RIPE","VECTRA S.A.","ORG-TKDS1-RIPE","PL","435","false","Poland"
"","103.85","71","8","1532","1369856","37","22","3","7","37","1.283","38861","STARHUB-INTERNET-EXCHANGE-AS-AP","APNIC","Singapore Government Network AS","ORG-SIPL5-AP-APNIC","SG","436","false","Singapore"
"","-43.1207209966383","71","2","714","3056640","1707","1676","","29","1707","-16.1105104006669","1916","","LACNIC","AssociaÃ§Ã£o Rede Nacional de Ensino e Pesquisa","@family-66929","BR","437","false","Brazil"
"","-80.491294353424","71","4","678","404224","55","10","","41","55","10.4946947919345","52468","","LACNIC","UFINET PANAMA S.A.","@family-32931","PA","438","false","Panama"
"","-82.5166129102753","71","6","616","2262784","94","45","","43","93","29.4898407807344","11096","FLORIDANET","ARIN","FloridaNet","FLORID-23-ARIN","US","439","false","United States"
"","25.6311642285167","71","4","384","287744","133","76","","53","130","45.2413999030373","6910","DialTelecomRO","RIPE","Digital Cable Systems S.A.","ORG-DCSS4-RIPE","RO","440","false","Romania"
"","15.3943912579254","71","3","182","2667264","72","31","2","38","67","47.9907169894122","1853","ACOnet","RIPE","ACONET","ORG-AA1-RIPE","EU","441","false","European Union"
"","","70","1","1689","4972800","55","31","3","23","55","","3910","CENTURYLINK-EUROPE-LEGACY-QWEST","ARIN","Qwest Communications Company, LLC","QCC-18-ARIN","US","442","false","United States"
"","-88.3759862452388","70","5","289","570368","65","1","2","59","65","41.8173379125611","19024","INTERNAP-BLK5","ARIN","Internap Network Services Corporation","PNAP-ARIN","US","443","false","United States"
"","107.173898959519","69","6","476","172544","123","50","2","67","118","-5.60524760458785","4800","LINTASARTA-AS-AP","APNIC","Network Access Provider and Internet Service Provider","@family-20789","ID","444","false","Indonesia"
"","-87.5295035123996","69","10","380","2170880","107","37","1","60","101","44.9099020827564","2687","ATGS-MMD-AS","ARIN","AT&T Global Network Services, LLC","ATGS-ARIN","US","445","false","United States"
"","25.9933975343585","68","5","669","2889216","92","63","1","24","90","-28.401056179193","36994","Vodacom-VB","AFRINIC","Vodacom","ORG-VA67-AFRINIC","ZA","446","false","South Africa"
"","24.9821271960331","68","3","519","337408","40","1","1","36","39","45.180342696285","5541","AdNet-Telecom","RIPE","SC AD NET MARKET MEDIA SRL","ORG-ANMM1-RIPE","RO","447","false","Romania"
"","-84.4790735601476","68","4","368","4155136","82","15","","63","81","39.1738457921382","6181","FUSE-NET","ARIN","Cincinnati Bell Telephone Company LLC","CBTL-6-ARIN","US","448","false","United States"
"","-80.5809316395948","67","5","1648","1756416","70","13","","52","69","33.8062585883197","2711","SPIRITTEL-AS","ARIN","Spirit Communications","SCTGHL-ARIN","US","449","false","United States"
"","-46.1598172428439","67","2","326","285952","84","32","","50","84","-23.2186834723161","28226","","LACNIC","Vogel SoluÃ§Ãµes em Telecom e InformÃ¡tica S/A","@aut-28226-LACNIC","BR","450","false","Brazil"
"","-46.4533912134516","67","3","282","111360","71","30","","38","71","-23.2187483793301","262760","","LACNIC","76 TELECOMUNICAÃÃO LTDA","@aut-262760-LACNIC","BR","451","false","Brazil"
"","44.5288286949045","66","5","515","194304","74","19","","50","74","47.443214795289","57724","DDOS-GUARD","RIPE","DDOS-GUARD LTD","ORG-DL236-RIPE","RU","452","false","Russia"
"","-10.1565398662692","66","4","323","1341952","159","135","","20","151","51.3007203085111","8560","ONEANDONE-AS","RIPE","1&1 Internet SE","ORG-SA12-RIPE","DE","453","false","Germany"
"","90.4071","66","5","319","80128","47","17","","25","47","23.7098","132267","NOVOCOM-BD","APNIC","NovoCom Limited","ORG-NL5-AP-APNIC","BD","454","false","Bangladesh"
"","24.0919868921814","66","3","223","332032","43","","","40","43","56.9310625819701","2588","LatnetServiss-AS","RIPE","LATNET SERVISS Ltd.","ORG-LA12-RIPE","LV","455","false","Latvia"
"","112.854497680409","65","15","4702","18760960","84","30","","39","77","23.9582830502153","10099","UNICOM-Global","APNIC","China Unicom Global","ORG-CUKO1-AP-APNIC","HK","456","false","Hong Kong"
"","30.3172127900157","65","4","1494","1735168","54","12","1","38","53","49.6533008327885","6849","UKRTELNET","RIPE","PJSC ""Ukrtelecom""","ORG-USTC1-RIPE","UA","457","false","Ukraine"
"","-99.3284720428413","65","5","1217","1922304","81","15","1","61","81","23.5074214260209","18734","","LACNIC","Operbes, S.A. de C.V.","@family-5530","MX","458","false","Mexico"
"","114.195345984952","65","1","997","1503232","74","20","","53","73","22.4353303985265","4515","ERX-STAR","APNIC","Powerbase DataCenter Services (HK) Ltd.","ORG-PIL1-AP-APNIC","HK","459","false","Hong Kong"
"","-92.3073978879982","65","10","480","17038336","206","181","1","15","204","55.1427551154538","22822","LLNW","ARIN","Limelight Networks, Inc.","LLNW-ARIN","US","460","false","United States"
"","-83.8784616133619","65","13","454","868864","79","13","","53","79","42.5452260917314","12129","123NET","ARIN","123.Net, Inc.","NETIN-6-ARIN","US","461","false","United States"
"","44.7828","65","5","363","725760","32","10","","17","31","41.7215","20771","CAUCASUS-CABLE-SYSTEM","RIPE","Caucasus Online Ltd.","ORG-CNL1-RIPE","GE","462","false","Georgia"
"","-114.746755159471","65","8","363","511488","60","","2","52","60","35.5057578348144","10912","INTERNAP-BLK","ARIN","Internap Network Services Corporation","PNAP-ARIN","US","463","false","United States"
"","147.675590113827","65","1","265","168192","108","47","4","60","107","-32.3106869310581","24130","TPG-AU","APNIC","TPG Telecom Limited","ORG-TIPL2-AP-APNIC","AU","464","false","Australia"
"","17.3509763062054","65","6","186","875264","32","1","1","25","32","52.1830295487612","8501","PIONIER-AS","RIPE","Institute of Bioorganic Chemistry Polish Academy of Science, Poznan Supercomputing and Networking Center","ORG-PSAN1-RIPE","PL","465","false","Poland"
"","16.2564842937573","65","2","141","457216","32","2","2","28","32","44.4242641755116","15994","Vipnet","RIPE","VIPnet d.o.o.","ORG-VGD1-RIPE","HR","466","false","Croatia"
"","-70.6145951025389","64","4","1177","956416","59","2","","53","58","-33.2155568332934","14259","","LACNIC","Gtd Internet S.A.","@family-7806","CL","467","false","Chile"
"","-122.808584810637","64","5","413","543232","68","16","","47","67","44.5882160088482","25899","LSNET","ARIN","LS Networks","LSNET-1-ARIN","US","468","false","United States"
"","-79.3839728484241","64","4","357","870912","86","24","1","58","86","37.9488367236698","7795","LUMOS","ARIN","LUMOS Networks, Inc.","LN-19-ARIN","US","469","false","United States"
"","11.5992347109665","64","4","244","679936","104","85","","15","102","48.2166802934995","21385","TNIB","RIPE","Trusted Network GmbH","ORG-TN3-RIPE","DE","470","false","Germany"
"","14.1083401130081","64","4","153","249600","89","37","3","48","89","50.2350928991303","47232","ISPAlliance","RIPE","ISP Alliance a.s.","ORG-GSA22-RIPE","CZ","471","false","Czechia"
"","37.6316008392988","64","1","95","45824","64","","1","63","64","55.7650503662698","6731","COMSTAR-AS","RIPE","MTS PJSC","ORG-ZM1-RIPE","RU","472","false","Russia"
"","72.5224082793818","63","5","1420","1688064","69","17","1","47","66","47.4723230206514","9198","KAZTELECOM-AS","RIPE","JSC Kazakhtelecom","ORG-KDNA1-RIPE","KZ","473","false","Kazakhstan"
"","-118.498768664429","63","7","576","899840","47","","","40","46","35.6278859480947","14265","US-TELEPACIFIC","ARIN","TPx Communications","TPAC-ARIN","US","474","false","United States"
"","-113.750206380907","63","3","457","817920","78","73","","2","14","35.9040836313541","27630","AS-XFERNET","ARIN","XFERNET","PPHL-4-ARIN","US","475","false","United States"
"","-84.9624211359628","63","1","441","2426880","62","1","2","60","62","34.0813206512759","7725","COMCAST-7725","ARIN","Comcast Cable Communications, LLC","CCCS-ARIN","US","476","false","United States"
"","24.5420251273097","63","3","339","2550784","87","29","1","55","85","60.9459899239029","16086","DNA","RIPE","DNA Oyj","ORG-FNL1-RIPE","FI","477","false","Finland"
"","31.681546178552","63","11","282","185088","71","27","1","33","66","49.8487283019016","50581","UTG","RIPE","Ukraine telecommunication group Ltd.","ORG-UTEL2-RIPE","UA","478","false","Ukraine"
"","-2.83559819959301","62","3","4864","6784512","51","10","","38","47","40.023252703841","12479","UNI2-AS","RIPE","Orange Espagne SA","ORG-ULT1-RIPE","ES","479","false","Spain"
"","99.5925609893896","62","8","1454","1128960","123","96","8","19","122","21.3013519568293","45430","SBN-AWN-IIG-AS-AP","APNIC","Advance Datanetwork Communications Co.,Ltd. BuddyB service. Bangkok","ORG-AWNC1-AP-APNIC","TH","480","false","Thailand"
"","-92.3415613474965","62","1","1200","3915520","54","2","2","51","54","37.756521838201","22561","CENTURYLINK-LEGACY-LIGHTCORE","ARIN","CenturyTel Internet Holdings, Inc.","CIH-12-ARIN","US","481","false","United States"
"","37.5564910167797","62","5","499","218880","24","15","","4","19","55.7996790780726","39134","UNITEDNET","RIPE","United Network LLC","ORG-SL92-RIPE","RU","482","false","Russia"
"","176.209418602537","62","10","431","1653504","24","10","3","4","22","-38.0863517520097","9500","VODAFONE-TRANSIT-AS","APNIC","Globe.Net","ORG-VNZL1-AP-APNIC","NZ","483","false","New Zealand"
"","15.8417099303052","62","2","294","1030912","167","111","1","54","155","58.9281503193966","8473","BAHNHOF","RIPE","Bahnhof Internet AB","ORG-BIA1-RIPE","SE","484","false","Sweden"
"","8.89134010485462","62","4","273","1858304","114","76","1","34","109","50.943236165006","20676","QSC-1","RIPE","QSC AG","ORG-QA1-RIPE","DE","485","false","Germany"
"","","62","1","253","2044416","56","1","1","54","56","","33490","COMCAST-33490","ARIN","Comcast Cable Communications, LLC","CCCS-ARIN","US","486","false","United States"
"","-84.3181574179441","61","6","1052","1666816","93","35","2","52","91","38.070853072753","12083","WOW-INTERNET","ARIN","WideOpenWest Finance LLC","WOPW-ARIN","US","487","false","United States"
"","106.75","61","3","889","206336","129","115","1","11","110","-6.133","38158","CBN-NETWORKS-AS-ID","APNIC","PT. Cyberindo Aditama","@family-18226","ID","488","false","Indonesia"
"","138.161288339922","61","1","409","3363840","56","","1","55","56","35.8003741952348","4725","ODN","JPNIC","SoftBank Mobile Corp.","@family-44996","JP","489","false","Japan"
"","-59.3229519419124","61","3","377","625664","62","","2","59","62","-35.0949581606724","10834","","LACNIC","Telefonica de Argentina","@family-55781","AR","490","false","Argentina"
"","24.2271818235912","61","1","340","4258560","59","4","6","54","57","60.8668644617834","719","ELISA-AS","RIPE","Elisa Oyj","ORG-EO1-RIPE","EU","491","false","European Union"
"","-92.9109047856863","61","2","273","1233408","414","358","1","54","104","41.4837873997981","4181","TDS-AS","ARIN","TDS TELECOM","TDST-ARIN","US","492","false","United States"
"","-76.9062786527011","61","1","251","1923840","49","6","","42","49","44.2831878423432","26677","ORION-ASN","ARIN","ORANO","ORANO-ARIN","CA","493","false","Canada"
"","31.3945469706914","61","2","140","162048","130","93","3","35","130","49.782411601419","29632","NASSIST-AS","RIPE","NetAssist LLC","ORG-NL64-RIPE","UA","494","false","Ukraine"
"","30.4924972582919","61","2","130","85248","39","9","","28","39","50.4941597206596","21488","EMPLOT-AS","RIPE","Emplot Ltd.","ORG-EL10-RIPE","UA","495","false","Ukraine"
"","15.107421931465","61","4","118","145920","145","83","","58","141","45.84387584311","9119","SOFTNET-AS","RIPE","SOFTNET d.o.o.","ORG-SA59-RIPE","SI","496","false","Slovenia"
"","-86.7631433386109","60","5","430","463616","458","414","","39","76","30.8442114643804","13760","SOUTHERN-LIGHT","ARIN","Southern Light, LLC","SOUTH-4-ARIN","US","497","false","United States"
"","-83.2363110303183","60","4","391","3465216","59","","1","55","58","40.274791723807","600","OARNET-AS","ARIN","OARnet","OAR-Z-ARIN","US","498","false","United States"
"","","60","","","","34","1","","33","34","","13538","TELEHOUSE","ARIN","TELEHOUSE International Corp. of America","TICA-ARIN","US","499","false","United States"
"","31.1880580849136","59","2","417","845824","40","7","1","31","39","49.7625348148964","25229","VOLIA-AS","RIPE","Kyivski Telekomunikatsiyni Merezhi LLC","ORG-VI4-RIPE","UA","500","false","Ukraine"
